id,name,province,city,district,address,phone,geo_lat,geo_lng,google_map_id,gaode_map_id,place_id,map_type
385,解放军第285医院,河北省,邯郸市,邯郸县,南环路3号(渚河路邮政社区服务中心西50米),0310-8024413;0310-4459511,114.520805,36.586403,ChIJpyufh_c13DURHv42L6d32qQ,B01360NYPO,B01360NYPO,gaode
386,解放军第303医院,广西壮族自治区,南宁市,青秀区,植物路52号,0771-2870200;0771-2870303,108.332695,22.794967,ChIJecwfNMruszYRtZQFcQ0YH8k,B03030TJRA,B03030TJRA,gaode
387,解放军第307医院,北京市,北京市,丰台区,东大街8号,010-66947114,116.295623,39.861984,ChIJP-yUVelO8DUR-RLNX-KFSvc,B000A8W5A8,B000A8W5A8,gaode
388,解放军第309医院,北京市,北京市,海淀区,黑山扈路甲17号,010-66775961;010-62826979,116.265599,40.022733,ChIJq3vmWRdX8DURP4vrNmE_Gew,B0FFF2DZD3,B0FFF2DZD3,gaode
389,解放军第321医院,吉林省,白城市,洮北区,海明西路81号,0436-3322342,122.821318,45.611594,ChIJn9snR5_9al4RzEyENajws9w,B01B40M66B,B01B40M66B,gaode
390,解放军第322医院,山西省,大同市,城区,云中路2号,0352-3229999;0352-5783113,113.281584,40.087855,ChIJMZoD0IjT4jURZokIDv94ckE,B0FFGFEQHI,B0FFGFEQHI,gaode
391,解放军第324医院,重庆市,重庆市,江北区,建新东路29号(近十八中),023-68762120;023-68762100,106.540317,29.574785,ChIJ2ZESG1QzkzYRutE0Mju8DS4,B00178Z8DB,B00178Z8DB,gaode
392,解放军第371医院,河南省,新乡市,红旗区,文化街210号,0373-5081371,113.875416,35.289576,ChIJS1tkIUSR2TURVW9_Y-BaaxQ,B0FFGED91Y,B0FFGED91Y,gaode
393,解放军第411医院,上海市,上海市,虹口区,东江湾路15号大楼,021-56969799;021-65876866;021-81867114,121.480523,31.265135,ChIJ-507t6RxsjURl5SrtLSYIiM,B00156PNKT,B00156PNKT,gaode
394,解放军第422医院,广东省,湛江市,霞山区,海滨三路40号,0759-3232120;0759-2089999;0759-3566422,110.419763,21.224293,ChIJw8JuB08pUzERCCk6mymO-8w,B02F70OEKM,B02F70OEKM,gaode
395,解放军第44医院,贵州省,贵阳市,花溪区,黄河路64号,0851-83896999;0851-85723333,106.700256,26.520678,ChIJA039Bj5dvzYRwVRo_vhe5m4,B03530RLIJ,B03530RLIJ,gaode
396,解放军第451医院,陕西省,西安市,碑林区,友谊东路269号,029-84734114;029-84734017,108.967464,34.242504,ChIJ_QLYMJx6YzYRj-bJdnllnYA,B001D0ZLP1,B001D0ZLP1,gaode
397,解放军第452医院,四川省,成都市,锦江区,九眼桥顺江路18号,028-84523990;028-66004120,104.095059,30.63318,ChIJwxDqnnvF7zYRvSigr24xxQg,B001C8ORJX,B001C8ORJX,gaode
398,解放军第454医院,江苏省,南京市,秦淮区,马路街1号,025-80865515;025-80865000;025-86649838,118.798181,32.029387,ChIJERWqsPeMtTUROhIOou6uNbQ,B00190YYXX,B00190YYXX,gaode
399,解放军第457医院,湖北省,武汉市,江岸区,工农兵路15号,027-82961457,114.30478,30.620564,ChIJiUlipMioLjQRw7gvtgySEH0,B001B16QU1,B001B16QU1,gaode
400,解放军第458医院,广东省,广州市,越秀区,东风东路801号,020-61639514,113.313292,23.131926,ChIJvboRKRn_AjQRPufa5I-H5Cc,B00141SVWR,B00141SVWR,gaode
401,解放军第463医院,辽宁省,沈阳市,大东区,小河沿路46号,024-24342463,123.475341,41.794057,ChIJB05qHYKIL14R47h2MNWBGI4,B0018171W8,B0018171W8,gaode
402,解放军第464医院,天津市,天津市,南开区,红旗南路600号,022-58280906,117.182988,39.067955,ChIJcWcn07Hi7TURVUG08VLb6f4,B0FFF65TPV,B0FFF65TPV,gaode
403,解放军第474医院,新疆维吾尔自治区,乌鲁木齐市,新市区,北京中路754号,0991-5954114,87.553631,43.886149,ChIJLR6cXo4CBjgRoyJixZ_WqHk,B0FFF91CCQ,B0FFF91CCQ,gaode
404,解放军第476医院,福建省,福州市,仓山区,洪山桥郭厝里90号,0591-88611911;0591-88003807,119.247492,26.072843,,B0FFFU5GUW,B0FFFU5GUW,gaode
405,解放军第478医院,云南省,昆明市,官渡区,关上双桥路299号空军医院,4006239120,102.742689,25.008192,ChIJs4Ufzs6G0DYRVXipli2KAyk,B03670VNPA,B03670VNPA,gaode
406,解放军第534医院,河南省,洛阳市,涧西区,拥军路与瀛洲北路交汇处,0379-61833120,112.385689,34.636285,ChIJEy_dT3RleDYRSisy_Qy5ziE,B017B02WIZ,B017B02WIZ,gaode
407,解放军第535医院,湖南省,怀化市,鹤城区,迎丰东路535号(怀化学院对面),0745-2851555,110.018408,27.574036,ChIJh29ln8FBmDYRQQK427Xpc84,B02E90PN71,B02E90PN71,gaode
408,解放军第536医院,青海省,西宁市,城东区,门诊大楼1楼,,101.802471,36.603864,ChIJx_GnihwMUjYRtzcC26_ZHn4,B03CB0ZJDD,B03CB0ZJDD,gaode
409,解放军第5医院,宁夏回族自治区,银川市,兴庆区,胜利街893号,0951-2986114;0951-2986120,106.281284,38.431353,ChIJb922EnI8QDYRGJBVZvs7Qak,B0FFF6VZHF,B0FFF6VZHF,gaode
410,解放军第81医院,江苏省,南京市,秦淮区,常府街三十四标34号,025-84514181;025-80864419;025-85868181,118.794506,32.034824,ChIJPSb6afSMtTURgdLC8fb8aRE,B00190YYXU,B00190YYXU,gaode
411,解放军第88医院,山东省,泰安市,泰山区,虎山东路6号,0538-8839114,117.135988,36.206599,ChIJj32flK0pwjURPNf9bXvcPyY,B021A0NZWD,B021A0NZWD,gaode
412,解放军第97医院,江苏省,徐州市,云龙区,铜山路226号,0516-83349114;0516-83349120;0516-83349400,117.222545,34.262209,ChIJBWnPbDMGxjURHjmq7hZb63s,B02040R9SX,B02040R9SX,gaode
413,解放军火箭军总医院,北京市,北京市,西城区,新街口外大街16号,010-66343337,116.372333,39.956739,ChIJkdkO43lT8DUROTkpEsqw668,B000A8VWEZ,B000A8VWEZ,gaode
414,金华博康生殖医院,浙江省,金华市,金东区,人民东路1405号(近东关邮局),0579-82111599;0579-82115888;4000579727,119.678046,29.112368,ChIJVX45xZYTSTQRBhFRJ13Vmhg,B024315R18,B024315R18,gaode
415,晋城博大生殖医学专科医院,山西省,晋城市,城区,泽州路1918号(泽州路七天酒店旁),0356-2063999,112.855026,35.494491,ChIJOaydBGNu2DURTBujvqmWrPs,B01640MGFE,B01640MGFE,gaode
416,晋城市妇幼保健院长治分院,山西省,长治市,城区,延安南路108号,0355-3026371,113.115354,36.173005,ChIJcWvQ7_XF2DURkj_mJwmsfX0,B0FFGKDKU8,B0FFGKDKU8,gaode
417,晋城现代女子医院,山西省,晋城市,城区,建设北路1489号(12层粉红大楼),0356-2023333,112.849749,35.497491,ChIJ3W3cNmRu2DURsnsBTlgsVc4,B01640MFEM,B01640MFEM,gaode
418,荆州华康医院,湖北省,荆州市,荆州区,江津西路439号(荆州古城东门外100米),0716-8516000,112.220748,30.345266,ChIJifiZ09j0gjYREqY6x4l4VXc,B02CC010FD,B02CC010FD,gaode
419,九江玛丽亚医院,江西省,九江市,浔阳区,滨江路75号(原九九商城往前50米),0792-8239120;0792-8805999,115.980415,29.723366,ChIJIx0DvLnLMTQRXYHpQ2h8K_Q,B031801OHT,B031801OHT,gaode
420,九江新世纪男科医院,江西省,九江市,浔阳区,庐山路8号(原九九商城往前20米),0792-8107773;0792-8107771,115.981002,29.722784,ChIJK_UB67nLMTQR__3fpE6Vc7o,B03180U0GL,B03180U0GL,gaode
421,库乐勒仁爱妇产医院,新疆维吾尔自治区,巴音郭楞蒙古自治州,库尔勒市,建国北路巴音小区门口,0996-2080886;0996-8867777,86.1383,41.768449,,B03E40MAI3,B03E40MAI3,gaode
422,昆明东大肛肠医院,云南省,昆明市,官渡区,环城南路498号(双龙桥往东100米),0871-63545809;0871-68055555,102.716138,25.02353,ChIJyyd2zVWB0DYRBkjtUZQYfGM,B0367089LL,B0367089LL,gaode
423,昆明肛泰肛肠医院,云南省,昆明市,五华区,青年路1号近昆明动物园,0871-65220666;0871-68391120,102.714037,25.053943,ChIJ-ccWUn2B0DYRTDl-_gy3m-A,B03670W7MN,B03670W7MN,gaode
424,昆明骨科医院,云南省,昆明市,西山区,希望路与日兴东路路口,0871-67333349,102.712202,25.000996,ChIJ75VwCx6E0DYRpr-qy_SjSLs,B0367085KO,B0367085KO,gaode
425,昆明华美美莱整形医院,云南省,昆明市,五华区,青年路95号(红会医院斜对面),0871-66199999;0871-66151888,102.715026,25.049006,ChIJzyb-FmKB0DYRiXsG1DVQ6xQ,B036704VY5,B036704VY5,gaode
426,昆明丽都医疗美容医院,云南省,昆明市,五华区,龙泉路68号,0871-68880999;0871-68380999,102.708712,25.066397,ChIJo7sSTyuC0DYRnqhbakIOfEA,B03670859W,B03670859W,gaode
427,昆明西昌路医院,云南省,昆明市,西山区,昆明市西山区西昌路296号,,102.701865,25.030707,ChIJwzH84OuD0DYRsDiwEfrEshU,,ChIJwzH84OuD0DYRsDiwEfrEshU,google
428,昆明阳光医院,云南省,昆明市,西山区,昆明市西山区福康路福海乡田家地219,,102.680027,25.008511,ChIJB8S27G-E0DYRwVoI27fP30o,,ChIJB8S27G-E0DYRwVoI27fP30o,google
429,昆明中英安琪儿妇产医院,云南省,昆明市,五华区,滇缅大道199号,0871-67379999,102.689583,25.052916,ChIJYcn9ibiD0DYRQ_F_i1wYzwQ,B036711PNQ,B036711PNQ,gaode
430,昆山虹桥医院,江苏省,苏州市,昆山市,长江中路69号,0512-57395999;0512-57399999,120.98032,31.370115,ChIJ9Wffe9xNsjUR05fWTXBmfNs,B0200073ZF,B0200073ZF,gaode
431,昆山南站门诊部,江苏省,苏州市,昆山市,中华园路828号,0512-55123555,120.958334,31.356718,ChIJC3v6vI5NsjURPoDP8_5EUxQ,B0200176ZE,B0200176ZE,gaode
432,昆山阳光医院,江苏省,苏州市,昆山市,苏州市昆山市永记路,+86 512 5727 5666,120.955693,31.313483,ChIJVY8Tyk1SsjURfrPeBsNyH90,,ChIJVY8Tyk1SsjURfrPeBsNyH90,google
433,拉萨阳光泌尿生殖医院,西藏自治区,拉萨市,城关区,夺底北路42号(慈松塘路口),0891-6376666,91.146994,29.676935,ChIJ-dYOqO8zYTcR29X8kSHPbVo,B037B0OBO8,B037B0OBO8,gaode
434,兰州军康医院,甘肃省,兰州市,城关区,正宁路4号,0931-8107711;0931-8107733,103.822726,36.0488,ChIJTS1lbOKTWjYRVJuRLUGKWio,B03A30YU02,B03A30YU02,gaode
435,兰州仁和医院,甘肃省,兰州市,城关区,金昌南路3号五泉山公园下广场,0931-8110399;0931-8113156;4006460399,103.82852,36.041169,ChIJV_hX9d2TWjYRQ7eXY52CeGQ,B03A30AQ8A,B03A30AQ8A,gaode
436,兰州瑞京糖尿病医院,甘肃省,兰州市,城关区,火车站东路326号(客运站东侧),0931-8616999;4006468616,103.856523,36.035391,ChIJR4R01aKTWjYRCZiA_gVjlHM,B03A30XKPB,B03A30XKPB,gaode
437,兰州五洲皮肤病医院,甘肃省,兰州市,七里河区,南滨河中路131号小西湖公园北门西侧,0931-2611111;18793111390,103.795205,36.067237,ChIJseAmJsuWWjYRDX2la1ofHJA,B03A30XUQ1,B03A30XUQ1,gaode
438,兰州西京医院,甘肃省,兰州市,七里河区,西站东路27号,0931-2851120;0931-2916313,103.771855,36.066095,ChIJv1XSVtSQWjYRdPXLoHklx0Q,B03A30XPKB,B03A30XPKB,gaode
439,廊坊世纪协和医院,河北省,廊坊市,广阳区,新华路4号(火车站旁),0316-2042666;0316-2041666,116.708804,39.512687,ChIJ5120N1HD8TURVZrl1W6KGhM,B013C0130A,B013C0130A,gaode
440,廊坊万福医院,河北省,廊坊市,广阳区,新华路136号(广阳道和新华路交叉口),0316-5269999,116.70556,39.540014,ChIJpWL2SnzD8TURY2FeBDye12A,B013C01O5P,B013C01O5P,gaode
441,乐清柳台医院,浙江省,温州市,乐清市,柳市镇环城东路401号,0577-61756111;0577-61756120,120.910132,28.046629,ChIJrWl632idTzQRJtsTPJ9RqLo,B024103BLA,B024103BLA,gaode
442,连江中山医院,福建省,福州市,连江县,凤城镇玉荷西路623号,0591-26221200;4009028120,119.530974,26.19409,ChIJTaumdcEGQTQRP82bY6e2Q80,B024F0058C,B024F0058C,gaode
443,凉山妇产医院,四川省,凉山彝族自治州,西昌市,胜利东路96号,0834-2233333,102.256475,27.885499,ChIJvwW7P37v3TYRFtC8WaGbwsc,B034202WYK,B034202WYK,gaode
444,凉山华西医院,四川省,凉山彝族自治州,西昌市,凯乐路73号(长安菜市场后门旁),0834-2899999,102.238761,27.887471,ChIJp5ROOZzl3TYRYk_CjKwg0Ec,B034202U47,B034202U47,gaode
445,凉山生殖健康医院,四川省,凉山彝族自治州,西昌市,胜利南路111号(人才市场),0834-2681222;0834-3298888,102.255785,27.885141,ChIJK_2YEX7v3TYRfixm9Npppxo,B034202WW8,B034202WW8,gaode
446,凉山王氏骨科医院,四川省,凉山彝族自治州,西昌市,西郊乡航天大道三段36号,0834-2222120,102.258967,27.875377,ChIJfQ2aCmPv3TYRHQn0tWrBz28,B034201CTU,B034201CTU,gaode
447,辽宁省军区门诊部,辽宁省,沈阳市,皇姑区,北陵大街49号(近泰山东路),024-86272158,123.429095,41.838427,ChIJK8rFLvNiJV4RGeya63SBuO4,B0FFF5ATQR,B0FFF5ATQR,gaode
448,聊城东昌府三医院,山东省,聊城市,东昌府区,站前街79号,0635-8426120;0635-8423045,115.940191,36.432262,ChIJkcLKy4jewjURKdPRE2u4xCc,B027B02MFN,B027B02MFN,gaode
449,聊城仁爱医院,山东省,聊城市,东昌府区,兴华西路22号,0635-8263888;0635-8317999,115.98517,36.46278,ChIJEXV3rTfcwjURiDzI8QepbGU,B027B016D5,B027B016D5,gaode
450,临汾现代女子医院,山西省,临汾市,尧都区,五一西路34号建行小企业中心现代女子医院旁,0357-2313333;0357-2152263,111.516369,36.071415,ChIJkS4yZNPgdjYRYGQFyExgfWE,B01650A0ML,B01650A0ML,gaode
451,临沂丽人医院,山东省,临沂市,兰山区,金源路307号(临西一路与金四路交汇处),0539-2027888;0539-2968888,118.330672,35.041155,ChIJRwb2RLxJxzUREGddwIBKmHc,B021B0BWC4,B021B0BWC4,gaode
452,临沂中西医结合医院,山东省,临沂市,兰山区,"金雀山一路135号,乘车路线:12路,36路,38路(临沂七中斜对北,恒基酒店东侧)",0539-2908120;0539-2909999,118.322126,35.051129,ChIJ2ZB6T-tJxzURZk21Eu2Xvvc,B021B05AB0,B021B05AB0,gaode
453,浏阳恒生年轮骨科医院,湖南省,长沙市,岳麓区,集里淮川西街20号,0731-88827120,112.938794,28.228175,ChIJd-08SR_PJjQRu44KvtO2RZs,B0FFGSXEQY,B0FFGSXEQY,gaode
454,柳州东大肛肠医院,广西壮族自治区,柳州市,柳北区,广雅路29号(广雅路与雅儒路交汇处),0772-2808061;0772-2803197,109.403654,24.322412,ChIJmV7jDEgGsDYRt2D3akI06i4,B030402M89,B030402M89,gaode
455,柳州福康医院,广西壮族自治区,柳州市,鱼峰区,燎原路20-2号(白云小区旁),0772-3142999;0772-3112999,109.438629,24.293659,ChIJf6IZupoGsDYRq5k1dBl7C1I,B030401LZB,B030401LZB,gaode
456,六安艾玛妇产医院,安徽省,六安市,裕安区,磨子潭路东200米,,116.483217,31.726199,ChIJ25imKOLWzDURqd3bEJPZ2eE,B0FFFZT2G0,B0FFFZT2G0,gaode
457,龙岩牡丹妇产医院,福建省,龙岩市,新罗区,曹溪北路146号,0597-2966666,117.02768,25.068975,ChIJTx0TmeOaFjQRqVG575h2yyE,B0FFG7OTW2,B0FFG7OTW2,gaode
458,龙岩女子医院,福建省,龙岩市,新罗区,曹溪北路西50米,0597-2966666,117.027626,25.068911,ChIJhyPpIteaFjQRMpfv357r2JU,B02550OQYH,B02550OQYH,gaode
459,龙岩新阳光医院,福建省,龙岩市,新罗区,西安南路苏溪农贸市场A座,0597-2555555,117.026743,25.086636,ChIJyabai9maFjQR7jziOUdNy18,B02550O9RU,B02550O9RU,gaode
460,娄底阳光医院,湖南省,娄底市,娄星区,大汉大道东418号,0738-6793335;0738-6691120,112.000023,27.751287,ChIJDegdqFhQnjYRb4vP-7e7Xg4,B0FFF01QK4,B0FFF01QK4,gaode
461,泸州东大肛肠医院,四川省,泸州市,江阳区,澄溪口中平远路1号,0830-3171888;0830-3175000;4000484120,105.454452,28.881219,ChIJawtlsCy-6zYRHC_5YK9Fk9E,B033E017VL,B033E017VL,gaode
462,罗源中山门诊部,福建省,福州市,罗源县,"南大路, 罗源县, 福州市",+86 591 2682 0222,119.54741,26.484703,ChIJs4d4OmUiQTQR_oiHkJFJ-BI,,ChIJs4d4OmUiQTQR_oiHkJFJ-BI,google
463,洛阳博爱眼科医院,河南省,洛阳市,西工区,中州中路213号(原总工会大厦),0379-63698958;0379-63656666,112.45321,34.675861,ChIJWb0G1UlweDYRg4SyidDzh9E,B017B0OX0U,B017B0OX0U,gaode
464,洛阳东大肛肠医院,河南省,洛阳市,涧西区,中州西路与太原路交叉口(消防队西邻),0379-64909199;0379-64518189,112.403055,34.66371,ChIJ7Tos7pJveDYRoXqm8n1XLbI,B017B01I99,B017B01I99,gaode
465,洛阳牡丹妇产医院,河南省,洛阳市,涧西区,南昌路1号,0379-68611159;0379-65169999,112.401039,34.654823,ChIJAfd6totveDYRVMZXKT2qUD4,B017B01PH9,B017B01PH9,gaode
466,洛阳武警医院,河南省,郑州市,二七区,郑州市二七区康复中街,+86 371 6696 9787,113.648716,34.744627,ChIJ3Rw-7fNl1zUR661KgHD-lfs,,ChIJ3Rw-7fNl1zUR661KgHD-lfs,google
467,漯河东方医院,河南省,漯河市,源汇区,滨河路447号,0395-2912000;0395-2118333,114.040652,33.577934,ChIJEbgMiKWu1jURgYcPsoK4zos,B0FFF2BQOL,B0FFF2BQOL,gaode
468,马尾博爱门诊部,福建省,福州市,马尾区,儒江快安路,0591-83972533,119.421501,26.017951,ChIJwS-rZTKtQTQRcvqvVwinHJc,B024F056KI,B024F056KI,gaode
469,马尾福兴医院,福建省,福州市,马尾区,"480 福马路, 福州市",+86 591 8805 5116,119.353265,26.072042,ChIJ6UHA8JNTQDQROJi7zkRr7N4,,ChIJ6UHA8JNTQDQROJi7zkRr7N4,google
470,马尾罗星塔门诊部,福建省,福州市,马尾区,港口路47号,,119.45672,25.982646,ChIJ453aQ3ytQTQRPF6XdSnstC8,B024F0VAM5,B024F0VAM5,gaode
471,闽候东方妇科医院,福建省,福州市,闽侯县,"国宾大道, 闽侯县, 福州市",+86 591 6219 6998,119.204042,26.068587,ChIJi3YJOfJaQDQR_d-IrYJl05E,,ChIJi3YJOfJaQDQR_d-IrYJl05E,google
472,闽清中山门诊部,福建省,福州市,闽清县,解放大街闽运长途汽车站2楼,4006029696,118.858718,26.21919,ChIJV71ZxDBjQDQRl5Hm_a8YOSE,B024F058HJ,B024F058HJ,gaode
473,南安五洲医院,福建省,泉州市,南安市,河滨路238号,0595-86363120,118.38379,24.964212,ChIJU7KqBC_fFDQR2x8KzaNiTJI,B02530RWPQ,B02530RWPQ,gaode
474,南昌艾玛妇产医院,江西省,南昌市,西湖区,三眼井街39号(近新四军旧址),0791-82113333,115.896304,28.667642,ChIJpXy13V64OjQRz2s1uc3rb6Y,B03170TM57,B03170TM57,gaode
475,南昌博爱泌尿专科医院,江西省,南昌市,东湖区,胜利路355号(近江西出版大厦),0791-86658922;0791-86823322,115.886684,28.686216,ChIJqRxZTk24OjQR14CM0s_5whU,B031702UMH,B031702UMH,gaode
476,南昌博大耳鼻咽喉专科医院,江西省,南昌市,青云谱区,洪都南大道237号,0791-86658908,115.918533,28.641913,ChIJP3hWhaW4OjQRlnot8LG35k0,B031705BVW,B031705BVW,gaode
477,南昌东大肛肠专科医院,江西省,南昌市,东湖区,胜利路298号(步步高商场对面),0791-86822072;0791-86806111;4006066896,115.886411,28.68615,ChIJ4TdPQE24OjQRpd7uM9Jdags,B031704YFO,B031704YFO,gaode
478,南昌丰益肛肠医院,江西省,南昌市,青山湖区,上海路377号(17中学对面),0791-88326120;0791-88299333;18970031808,115.940974,28.664574,ChIJkW_t_824OjQR_1cinAohLoE,B0317053TC,B0317053TC,gaode
479,南昌华山不孕不育专科医院,江西省,南昌市,青云谱区,迎宾北大道285号,0791-86658913;0791-85211313,115.907703,28.629109,ChIJhX9iQHzHOjQReLSynWKiU7I,B0FFFZL1M6,B0FFFZL1M6,gaode
480,南昌佳美美容医院,江西省,南昌市,青云谱区,洪都南大道273号,0791-86660000;4006796066,115.922172,28.646649,ChIJXQrxHZi4OjQRwhUA88mJZpk,B031705BW5,B031705BW5,gaode
481,南昌仁爱女子医院,江西省,南昌市,西湖区,洪城路636号,0791-85207758;0791-86573333,115.883031,28.654542,ChIJ_zP14XG4OjQRWdeFkdLN3jE,B031703B59,B031703B59,gaode
482,南昌市第五医院,江西省,南昌市,青云谱区,井冈山大道239号,0791-88450196;0791-86658901;0791-86353355,115.915934,28.63186,ChIJnaYaC2THOjQRn013cLg5p5Y,B031704S4W,B031704S4W,gaode
483,南昌曙光手足外科医院,江西省,南昌市,青云谱区,解放西路99号,0791-88230000;13367096889,115.923431,28.654356,ChIJa2WiK764OjQRCS88YkD10lc,B031704F9U,B031704F9U,gaode
484,南充东大肛肠医院,四川省,南充市,顺庆区,果城路127-129号,0817-2336120;0817-6178888,106.095575,30.795742,ChIJuSjvRGKX8jYRgSCVa1nBuqc,B03310PSVR,B03310PSVR,gaode
485,南京邦德骨科医院,江苏省,南京市,玄武区,龙蟠中路97号,025-52228222;025-58525722,118.806023,32.047726,ChIJy6wd-N2MtTUR0RxmXZH9QpU,B0019173Q3,B0019173Q3,gaode
486,南京东大医学院专科门诊部,江苏省,南京市,鼓楼区,南京市鼓楼区广州路144,,118.776636,32.050607,ChIJZ11Ti5mMtTURrOibEhb7qkY,,ChIJZ11Ti5mMtTURrOibEhb7qkY,google
487,南京肛泰中医院,江苏省,南京市,建邺区,黄山路2号,025-66660097;025-66662226,118.748369,32.016028,ChIJL-ZacOyLtTURxbXIBPSUklo,B001911R45,B001911R45,gaode
488,南京港龙医院,江苏省,南京市,秦淮区,苜蓿园大街48号,025-52323232;025-83416888,118.831677,32.033977,ChIJA3oAMxKNtTUR_xuP5TQTj4s,B001913SCA,B001913SCA,gaode
489,南京华美医疗美容医院,江苏省,南京市,玄武区,珠江路655号,025-83336888,118.805234,32.046478,ChIJWU85c-eMtTUR3qt4fqxnDy0,B00190CY11,B00190CY11,gaode
490,南京华厦白癜风研究所,江苏省,南京市,玄武区,红山路175-2号,025-85515999;025-85423040,118.809049,32.093184,ChIJ9Y8uix7ztTURMm2gFqZ6xo4,B001909SGJ,B001909SGJ,gaode
491,南京华世佳宝妇产医院,江苏省,南京市,建邺区,水西门大街文体西路9号,025-86577607;025-86577666,118.759183,32.029136,ChIJkfpViYWLtTUR5wGzf9WbUJY,B00190AD3C,B00190AD3C,gaode
492,南京建国男科医院,江苏省,南京市,秦淮区,长乐路238号,025-52238888;025-52246802;4000025802,118.796334,32.01387,ChIJF4yjp0aMtTURlOLQRrv4OvU,B001906Q4M,B001906Q4M,gaode
493,南京江宁博爱医院,江苏省,南京市,江宁区,东山街道同夏路19号(东山总站),025-52188554;025-52187885,118.863047,31.957798,ChIJK9WiseORtTURNuo8NDJNqNI,B00190BYIK,B00190BYIK,gaode
494,南京军区机关医院,江苏省,南京市,玄武区,龙蟠中路46号,025-84825150;025-83858885;4000253120,118.807786,32.050813,ChIJFejiTeeMtTURlO6DSaVb2eA,B0019062DS,B0019062DS,gaode
495,南京康美整形美容医院,江苏省,南京市,秦淮区,洪武路288号康美整形美容医院内,,118.786262,32.032525,ChIJ_RgzeYqMtTURZ2Eif9tX-d0,B0FFGU5OE7,B0FFGU5OE7,gaode
496,南京空军机关医院,江苏省,南京市,玄武区,北京东路38号(北大门),025-83193566;4000572120,118.802478,32.053324,ChIJk2JpudyMtTURbbxlBri-19E,B0019146U9,B0019146U9,gaode
497,南京迈皋桥医院,江苏省,南京市,栖霞区,和燕路290号,025-85504083;025-85502008,118.808524,32.102194,ChIJW-qOeQPztTURPGu6KvPv168,B0019045A9,B0019045A9,gaode
498,南京美迪亚妇科医院,江苏省,南京市,白下区,南京市白下区苜蓿园大街48号,+86 25 8428 9066,118.831745,32.0339,ChIJP_deNBKNtTURP6f9O05cITE,,ChIJP_deNBKNtTURP6f9O05cITE,google
499,南京栖霞区康豪医疗,江苏省,南京市,栖霞区,尧化门尧佳路33号,025-85566677,118.88519,32.121339,ChIJcX4228LttTURv_zi4HfaCzI,B0FFGMC0NO,B0FFGMC0NO,gaode
500,南京仁品耳鼻喉医院,江苏省,南京市,秦淮区,中华路528号,025-85262032,118.782233,32.015132,ChIJjVR1X2yMtTURW4JjWPPo9JY,B0019136HZ,B0019136HZ,gaode
501,南京世纪现代妇产医院,江苏省,南京市,江宁区,天元东路358号(义乌小商品城西行450米),025-52167333;025-86900000,118.872309,31.938616,ChIJt7imXMWRtTURepQs2Yu_ex0,B00190YX1X,B00190YX1X,gaode
502,南京市第一医院东院,江苏省,南京市,秦淮区,石门坎2号,025-84685018;025-84685007,118.820768,32.019065,ChIJn-CsN6mNtTUR9ByTrwOoT5w,B0FFF5DDM4,B0FFF5DDM4,gaode
503,南京曙光医院,江苏省,南京市,秦淮区,中华门外正学路1号(近晨光厂),025-84410000;025-52410093;18915959119,118.782878,32.006486,ChIJP38PQhGMtTURTC6GqEMBR2I,B00190D0B3,B00190D0B3,gaode
504,南京亚韩医学美容医院,江苏省,南京市,江宁区,金箔路女人街468号,025-52177777,118.85106,31.949966,ChIJtUb9oCOOtTURQd303K1Yzhc,B00190CYAY,B00190CYAY,gaode
505,南京阳光肿瘤医院,江苏省,南京市,白下区,南京市白下区苜蓿园大街,,118.831797,32.033882,ChIJ47ZWNBKNtTURXrsSv7amZuw,,ChIJ47ZWNBKNtTURXrsSv7amZuw,google
506,南京医科大学附属友谊整形外科医院,江苏省,南京市,鼓楼区,汉中路146号(近南京省中医院),025-86677828;025-86677822;4008887822,118.77388,32.042808,ChIJh-HYXYSMtTURarQHUC6HRCE,B001906819,B001906819,gaode
507,南京长海医院,江苏省,南京市,浦口区,宁六路38号,025-86461195;025-84863999,118.713599,32.1525,ChIJaUa00Ff0tTURw1JNHGuXUFk,B00190Z2ST,B00190Z2ST,gaode
508,南京长江医院,江苏省,南京市,鼓楼区,新门口18号,025-83416999;025-85262102,118.768445,32.087111,ChIJ7eomulfztTUR8cU3_gMzynk,B001906DTN,B001906DTN,gaode
509,南京众彩社区卫生服务中心,江苏省,南京市,江宁区,东麒路66号众彩物流园内,,118.88731,31.984221,ChIJE2a5Hj-StTURS7PUpUw3VOY,B0FFFLJOIO,B0FFFLJOIO,gaode
510,南宁肛泰肛肠医院,广西壮族自治区,南宁市,西乡塘区,安吉大道11号,0771-3139669;0771-3356666;4006782366,108.302147,22.856121,ChIJlT4-T2_vszYRkvVfuD_e6Rs,B03030TCCD,B03030TCCD,gaode
511,南宁协和医院,广西壮族自治区,南宁市,江南区,五一路156号,0771-2251111;0771-5876666;13878147145,108.274968,22.803764,ChIJw4LJeCjpszYRbYOkS_GtYIk,B03030XAA5,B03030XAA5,gaode
512,南通肛泰肛肠医院,江苏省,南通市,港闸区,工农路689号,0513-85670000;0513-51001130,120.8799,32.04133,ChIJgfFrEe53sTURh0AcXSB2c8Q,B0FFFOPS8Z,B0FFFOPS8Z,gaode
